"V1" "V2" "V3" "V4" "V6"
"73" 0.869565217391304 0.257979620846362 0.368319722706677 0.590361445783132 0.6
"74" 0.260869565217391 0.273986084143535 0.536676164483247 0.373493975903614 0.6
"75" 0.681159420289855 0.445922918113803 0.218676292058745 0.493975903614457 0.6
"76" 0.391304347826087 0.279183270048465 0.576460401714242 0.506024096385542 0.6
"77" 0 0.21189784072083 0.236482433228932 0.759036144578313 0.4
"78" 0.927536231884058 0.350027865267998 0.50221349063768 0.783132530120482 0.4
"79" 0.72463768115942 0.223921907335414 0.297491228232569 0.253012048192771 0.6
"80" 0.695652173913043 0.223921907335414 0.236482433228932 0.397590361445783 0.6
"81" 0.318840579710145 0.309032206295775 0.283537198578935 0.44578313253012 0.6
"82" 0 0.37520958452789 0.335327632215176 0.542168674698795 0.4
"83" 0.173913043478261 0.421291364653422 0.750702120271857 0.44578313253012 0.4
"84" 0.202898550724638 0.199503745307415 0.40662494912584 0.554216867469879 0.6
"85" 0.652173913043478 0.263386095568262 0.323321435809931 0.626506024096386 0.8
"86" 0.608695652173913 0.323166158925161 0.476383283060318 0.831325301204819 0.6
"87" 0.246376811594203 0.37520958452789 0.770998863934338 0.240963855421686 0.4
"88" 0.260869565217391 0.24131063581107 0.423837104578476 0.759036144578313 0.6
"89" 0.130434782608696 0.294384180438725 0.378442066365541 0.819277108433735 0.4
"90" 0.144927536231884 0.123543688099069 0.388182342330121 0.819277108433735 0.4
"91" 0.579710144927536 0.304208480147966 0.626569482952156 0.493975903614457 0.4
"92" 0.333333333333333 0.24694396287307 0.335327632215176 0.614457831325301 0.6
"93" 0.449275362318841 0.318509733431553 0.671719540909056 0.710843373493976 0.6
"94" 0.347826086956522 0.358597897496706 0.50221349063768 0.819277108433735 0.6
"95" 0.434782608695652 0.263386095568262 0.335327632215176 0.506024096385542 0.6
"96" 0.579710144927536 0.223921907335414 0.56707439715787 0.590361445783132 0.6
"97" 0 0.24694396287307 0.610923075559809 0.650602409638554 0.6
"98" 0.0869565217391304 0.257979620846362 0.483087210116727 0.554216867469879 0.6
"99" 0.72463768115942 0.336820901124196 0.531242559993235 0.313253012048193 0.4
"100" 0.405797101449275 0.273986084143535 0.489621399133243 0.602409638554217 0.6
"101" 0.608695652173913 0.345673484272382 0.687178453429114 0.409638554216867 0.4
"102" 0.304347826086957 0.345673484272382 0.693111741870674 0.36144578313253 0.4
"103" 0.0289855072463768 0.235597400739842 0.536676164483247 0.373493975903614 0.4
"104" 0.173913043478261 0.336820901124196 0.606858634388866 0.36144578313253 0.4
"105" 0.36231884057971 0.318509733431553 0.432031020732061 0.566265060240963 0.4
"106" 0.159420289855072 0.309032206295775 0.622745906642703 0.337349397590361 0.4
"107" 0.985507246376812 0.940633712540323 0.576460401714242 0.156626506024096 0.4
"108" 0 0.199503745307415 0.156435577387428 0.674698795180723 0.6
"109" 0.855072463768116 0.273986084143535 0.236482433228932 0.373493975903614 0.4
"110" 0.739130434782609 0.668386491468667 0.674886288373719 0.325301204819277 0.4
"111" 0.347826086956522 0.323166158925161 0.707374303157411 0.710843373493976 0.4
"112" 0.681159420289855 0.21189784072083 0.357784109655498 0.313253012048193 0.8
"113" 0 0.398909144546902 0.469500563700011 0.686746987951807 0.6
"114" 0.608695652173913 0.229801958030977 0.268785373296658 0.385542168674699 0.6
"115" 0.420289855072464 0.318509733431553 0.218676292058745 0.518072289156626 0.6
"116" 0.260869565217391 0.235597400739842 0.489621399133243 0.662650602409638 0.4
"117" 0.0289855072463768 0.21189784072083 0.368319722706677 0.698795180722892 0.6
"118" 0.130434782608696 0.223921907335414 0.268785373296658 0.409638554216867 0.4
"119" 0.492753623188406 0.21189784072083 0.585517003953589 0.578313253012048 0.6
"120" 0.478260869565217 0.257979620846362 0.773158597712178 0.433734939759036 0.4
"121" 0.144927536231884 0.289380683558541 0.439972775966363 0.831325301204819 0.8
"122" 0.289855072463768 0.289380683558541 0.770998863934338 0.325301204819277 0.2
"123" 0.608695652173913 0.229801958030977 0.552322571875593 0.325301204819277 0.6
"124" 0.753623188405797 0.345673484272382 0.56707439715787 0.16867469879518 0.4
"125" 0 0.583391750196431 0.178892054827749 0.80722891566265 0.4
"126" 0.536231884057971 0.299326283169075 0.585517003953589 0.542168674698795 0.6
"127" 0.304347826086957 0.289380683558541 0.455158725287676 0.530120481927711 0.4
"128" 0.27536231884058 0.294384180438725 0.745966451985619 0.518072289156626 0.4
"129" 0.27536231884058 0.354335674451201 0.630337238631921 0.397590361445783 0.6
"130" 0.347826086956522 0.387233651142474 0.0397842372309957 0.662650602409638 0.2
"131" 0.478260869565217 0.0664902142239173 0.56225020660002 0.566265060240963 0.6
"132" 0.36231884057971 0.294384180438725 0.476383283060318 0.650602409638554 0.6
"133" 0 0.273986084143535 0.514219687042925 0.734939759036144 0.4
"134" 0.0289855072463768 0.217954741614272 0.346800040052986 0.698795180722892 0.6
"135" 0.231884057971015 0.313798845586541 0.455158725287676 0.590361445783132 0.8
"136" 0.391304347826087 0.217954741614272 0.514219687042925 0.385542168674699 0.6
"137" 0.0579710144927536 0.26872095924558 0.693111741870674 0.771084337349397 0.4
"138" 0.710144927536232 0.309032206295775 0.651856921285612 0.554216867469879 0.4
"139" 0.391304347826087 0.299326283169075 0.820213363062182 0.457831325301205 0.4
"140" 0 0.366989374333286 0.476383283060318 0.578313253012048 0.6
"141" 0.956521739130435 0.327769366962235 0.49599423354597 0.337349397590361 0.6
"142" 0 0.294384180438725 0.49599423354597 0.626506024096386 0.4
"143" 0.27536231884058 0.354335674451201 0.720889782696424 0.325301204819277 0.6
"144" 0.768115942028986 0.173509157317136 0.131837289477746 0.156626506024096 0.8
"145" 0.608695652173913 0.309032206295775 0.388182342330121 0.469879518072289 0.6
"146" 0.376811594202899 0.186716121460938 0.423837104578476 0.602409638554217 0.4
"147" 0.304347826086957 0.289380683558541 0.81477975857217 0.433734939759036 0.4
"148" 0.608695652173913 0.235597400739842 0.310729344305494 0.590361445783132 0.8
"149" 0.579710144927536 0.0919371796700158 0.622745906642703 0.530120481927711 0.4
"150" 0.289855072463768 0.273986084143535 0.614924499594472 0.783132530120482 0.4
"151" 0.927536231884058 0.166739648065337 0.236482433228932 0.385542168674699 0.6
"152" 0.72463768115942 0.284314247961268 0.637711645472538 0.734939759036144 0.4
"153" 0.347826086956522 0.273986084143535 0.447677428124407 0.602409638554217 0.6
"154" 0.434782608695652 0.491081110769295 0.594266542884429 0.120481927710843 0.4
"155" 0.623188405797101 0.5953444468597 0.618864830794111 0.337349397590361 0.6
"156" 0.710144927536232 0.217954741614272 0.323321435809931 0.44578313253012 0.6
"157" 0.072463768115942 0.180166768715958 0.541997727868675 0.506024096385542 0
"158" 0.710144927536232 0.199503745307415 0.388182342330121 0.228915662650602 0.4
"159" 0.0869565217391304 0.173509157317136 0.283537198578935 0.626506024096386 0.8
"160" 0.463768115942029 0.217954741614272 0.178892054827749 0.493975903614457 0.8
"161" 0.753623188405797 0.421291364653422 0.131837289477746 0.506024096385542 0.6
"162" 0.376811594202899 0.304208480147966 0.651856921285612 0.614457831325301 0.6
"163" 0.0434782608695652 0.289380683558541 0.199550011537792 0.927710843373494 0.2
"164" 0.753623188405797 0.289380683558541 0.571810065444108 0.44578313253012 0.4
"165" 0.0289855072463768 0.459350038764424 0.781621214233974 0.698795180722892 0.4
"166" 0.449275362318841 0.309032206295775 0.783694210763358 0.506024096385542 0.4
"167" 0.985507246376812 1 0.630337238631921 0.228915662650602 0.4
"168" 0.63768115942029 0.284314247961268 0.178892054827749 0.759036144578313 0.4
"169" 0.347826086956522 0.235597400739842 0.310729344305494 0.27710843373494 0.4
"170" 0.63768115942029 0.24131063581107 0.297491228232569 0.27710843373494 0.6
"171" 0.115942028985507 0.217954741614272 0.432031020732061 0.759036144578313 0.2
"172" 0.304347826086957 0.24131063581107 0.397568346886493 0.469879518072289 0.4
"173" 0.347826086956522 0.24694396287307 0.439972775966363 0.397590361445783 0.6
"174" 0.478260869565217 0.26872095924558 0.531242559993235 0.457831325301205 0.6
"175" 0.579710144927536 0.217954741614272 0.310729344305494 0.602409638554217 0.4
"176" 0.782608695652174 0.358597897496706 0.49599423354597 0.156626506024096 0.8
"177" 0.550724637681159 0.186716121460938 0.415374488056681 0.626506024096386 0.6
"178" 0.144927536231884 0.387233651142474 0.74834514790562 0.228915662650602 0.6
"179" 0 0.462638026976135 0.439972775966363 0.662650602409638 0.6
"180" 0.507246376811594 0.273986084143535 0.787790910753211 0.409638554216867 0.4
"181" 0.246376811594203 0.299326283169075 0.731214626703342 0.602409638554217 0.4
"182" 0.188405797101449 0.26872095924558 0.489621399133243 0.63855421686747 0.6
"183" 0.695652173913043 0.350027865267998 0.178892054827749 0.44578313253012 0.8
"184" 0.101449275362319 0.318509733431553 0.536676164483247 0.27710843373494 0.4
"185" 0 0.583391750196431 0.156435577387428 0.602409638554217 0.4
"186" 0.63768115942029 0.332320560235989 0.508286398601365 0.771084337349397 0.6
"187" 0 0.159854415118102 0.131837289477746 0.349397590361446 0.6
"188" 0.130434782608696 0.205748464492531 0.520019631807867 0.686746987951807 1
"189" 0.159420289855072 0.263386095568262 0.541997727868675 0.566265060240963 0.4
"190" 0.681159420289855 0.273986084143535 0.156435577387428 0.530120481927711 0.6
"191" 0.434782608695652 0.21189784072083 0.397568346886493 0.530120481927711 0.8
"192" 0.0289855072463768 0.229801958030977 0.489621399133243 0.590361445783132 0.6
"193" 0.188405797101449 0.327769366962235 0.218676292058745 0.662650602409638 0.4
"194" 0.579710144927536 0.284314247961268 0 0.457831325301205 0.6
"195" 0.072463768115942 0.0576376310757311 0.693111741870674 0.80722891566265 1
"196" 0.347826086956522 0.273986084143535 0.447677428124407 0.602409638554217 0.6
"197" 0.0289855072463768 0.21189784072083 0.368319722706677 0.698795180722892 0.6
"198" 0.347826086956522 0.38326537944551 0.531242559993235 0.44578313253012 0.4
"199" 0 0.263386095568262 0.199550011537792 0.72289156626506 0.4
"200" 0.173913043478261 0.580958049020421 0.178892054827749 0.44578313253012 0.4
"201" 0.550724637681159 0.294384180438725 0.618864830794111 0.313253012048193 0.4
"202" 0.710144927536232 0.435550422523509 0.755352456541991 0.385542168674699 0.4
"203" 0.376811594202899 0.257979620846362 0.346800040052986 0.313253012048193 0.4
"204" 0.289855072463768 0.371120449718481 0.704584149708484 0.373493975903614 0.4
"205" 0.072463768115942 0.223921907335414 0.50221349063768 0.63855421686747 0.6
"206" 0.536231884057971 0.685692193252333 0.712865716289249 0.349397590361446 0.6
"207" 0.753623188405797 0.566038701954594 0.651856921285612 0.349397590361446 0.4
"208" 0.507246376811594 0.304208480147966 0.476383283060318 0.409638554216867 0.6
"209" 0.347826086956522 0.235597400739842 0.462429253406684 0.530120481927711 0.4
"210" 0.0289855072463768 0.0836322190660097 0.594266542884429 0.975903614457831 0.6
"211" 0.36231884057971 0.294384180438725 0.476383283060318 0.650602409638554 0.6
"212" 0.826086956521739 0.289380683558541 0.310729344305494 0.469879518072289 0.6
"213" 0.304347826086957 0.24131063581107 0.397568346886493 0.469879518072289 0.4
"214" 0.391304347826087 0.138463035164896 0.397568346886493 0.349397590361446 0.4
"215" 0.463768115942029 0.21189784072083 0.462429253406684 0.626506024096386 0.6
"216" 0.710144927536232 0.371120449718481 0.50221349063768 0.325301204819277 0.4
"217" 0.449275362318841 0.350027865267998 0.720889782696424 0.518072289156626 0.6
"218" 0.144927536231884 0.252499586391045 0.594266542884429 0.481927710843373 0.6
"219" 0.579710144927536 0.159854415118102 0.131837289477746 0.506024096385542 0.8
"220" 0.144927536231884 0.294384180438725 0.397568346886493 0.855421686746988 0.4
"221" 0.768115942028986 0.257979620846362 0.283537198578935 0.373493975903614 0.8
"222" 0.681159420289855 0.145720462488715 0.357784109655498 0.397590361445783 0.8
"223" 0.289855072463768 0.159854415118102 0.335327632215176 0.590361445783132 0.4
"224" 0.434782608695652 0.166739648065337 0.476383283060318 0.481927710843373 0.6
"225" 0.463768115942029 0.284314247961268 0.64839261852776 0.457831325301205 0.6
"226" 0.173913043478261 0.252499586391045 0.678014650074891 0.674698795180723 0.6
"227" 0.391304347826087 0.138463035164896 0.397568346886493 0.349397590361446 0.4
"228" 0.710144927536232 0.313798845586541 0.750702120271857 0.481927710843373 0.4
"229" 0 0.217954741614272 0.606858634388866 0.855421686746988 0.4
"230" 0 0.366989374333286 0.476383283060318 0.578313253012048 0.6
"231" 0.0434782608695652 0.0485860969137698 0.690162147704775 0.734939759036144 1
"232" 0.463768115942029 0.309032206295775 0.777424590381342 0.518072289156626 0.4
"233" 0.304347826086957 0.327769366962235 0.483087210116727 0.530120481927711 0.6
"234" 0.826086956521739 0.350027865267998 0.55733412119329 0.36144578313253 0.8
"235" 0.768115942028986 0.173509157317136 0.131837289477746 0.156626506024096 0.8
"236" 0.101449275362319 0.159854415118102 0.104645143751186 0.590361445783132 0.2
"237" 0.0144927536231884 0.284314247961268 0.469500563700011 0.614457831325301 0.6
"238" 0.695652173913043 0.273986084143535 0.594266542884429 0.602409638554217 0.6
"239" 0.492753623188406 0.186716121460938 0.335327632215176 0.397590361445783 0.6
"240" 0 0.350027865267998 0.585517003953589 0.734939759036144 0.6
"241" 0.594202898550725 0.145720462488715 0.455158725287676 0.481927710843373 0.6
"242" 0.246376811594203 0.252499586391045 0.283537198578935 0.481927710843373 0.6
"243" 0.202898550724638 0.26872095924558 0.469500563700011 0.566265060240963 0.4
"244" 0.217391304347826 0.445922918113803 0.310729344305494 0.63855421686747 0.6
"245" 0.217391304347826 0.26872095924558 0.489621399133243 0.626506024096386 0.4
"246" 0.565217391304348 0.299326283169075 0.525692094880735 0.650602409638554 0.6
"247" 0.188405797101449 0.273986084143535 0.50221349063768 0.542168674698795 0.4
"248" 0.434782608695652 0.304208480147966 0.641321308234433 0.662650602409638 0.4
"249" 0.202898550724638 0.217954741614272 0.50221349063768 0.36144578313253 0.4
"250" 0.130434782608696 0.597693003480018 0.297491228232569 0.734939759036144 0.2
"251" 0.347826086956522 0.323166158925161 0.397568346886493 0.301204819277108 0.4
"252" 0.695652173913043 0.875703706996712 0.283537198578935 0.493975903614457 0.4
"253" 0.463768115942029 0.323166158925161 0.531242559993235 0.590361445783132 0.8
"254" 0.115942028985507 0.145720462488715 0.0397842372309957 0.397590361445783 0.4
"255" 0.478260869565217 0.327769366962235 0.469500563700011 0.506024096385542 0.6
"256" 0 0.26872095924558 0.447677428124407 0.746987951807228 0.4
"257" 0.710144927536232 0.445922918113803 0.268785373296658 0.216867469879518 0.6
"258" 0.115942028985507 0.43203270305264 0.525692094880735 0.421686746987952 0.6
"259" 0.710144927536232 0.345673484272382 0.594266542884429 0.506024096385542 0.6
"260" 0.072463768115942 0.406508923203868 0.310729344305494 0.614457831325301 0.4
"261" 0.101449275362319 0.235597400739842 0.598532535553593 0.481927710843373 0.4
"262" 0.710144927536232 0.354335674451201 0.741142261427769 0.228915662650602 0.4
"263" 0 0.0485860969137698 0.687178453429114 0.80722891566265 0.8
"264" 0.72463768115942 0.24131063581107 0.253138965904312 0.385542168674699 1
"265" 0.188405797101449 0.26872095924558 0.310729344305494 0.481927710843373 0.4
"266" 0.695652173913043 0.217954741614272 0.525692094880735 0.518072289156626 0.6
"267" 0.115942028985507 0.0576376310757311 0.536676164483247 0.72289156626506 0.6
"268" 0.63768115942029 0.294384180438725 0.626569482952156 0.566265060240963 0.4
"269" 0.36231884057971 0.39505479628987 0.839211592635157 0.626506024096386 0.4
"270" 0.420289855072464 0.362815489114475 0.56225020660002 0.63855421686747 0.6
"271" 0 0.332320560235989 0.589928849511831 0.831325301204819 0.4
"272" 0.72463768115942 0.39505479628987 0.199550011537792 0.397590361445783 0.8
"273" 0.623188405797101 0.26872095924558 0.693111741870674 0.228915662650602 0.6
"274" 0.0579710144927536 0.531682856439511 0.698911686635616 0.325301204819277 0.4
"275" 0.449275362318841 0.309032206295775 0.520019631807867 0.590361445783132 0.6
"276" 0.36231884057971 0.371120449718481 0.253138965904312 0.626506024096386 0.6
"277" 0.289855072463768 0.0919371796700158 0.610923075559809 0.590361445783132 0.6
"278" 0.405797101449275 0.379257621809668 0.712865716289249 0.397590361445783 0.4
"279" 0.463768115942029 0.289380683558541 0.777424590381342 0.397590361445783 0.4
"280" 0.072463768115942 0.332320560235989 0.432031020732061 0.566265060240963 0.4
"281" 0.318840579710145 0.257979620846362 0.357784109655498 0.614457831325301 0.6
"282" 0 0.217954741614272 0.218676292058745 0.614457831325301 0.2
"283" 0.0289855072463768 0.313798845586541 0.423837104578476 0.578313253012048 0.6
"284" 0.463768115942029 0.199503745307415 0.236482433228932 0.493975903614457 0.6
"285" 0.0144927536231884 0.273986084143535 0.297491228232569 0.325301204819277 0.4
"286" 0.115942028985507 0.217954741614272 0.253138965904312 0.650602409638554 0.4
"287" 0.434782608695652 0.223921907335414 0.750702120271857 0.493975903614457 0.4
"288" 0.347826086956522 0.354335674451201 0.741142261427769 0.253012048192771 0.4
"289" 0.333333333333333 0.421291364653422 0.681105545465428 0.385542168674699 0.4
"290" 0 0.387233651142474 0.346800040052986 0.674698795180723 0.4
"291" 0.681159420289855 0.313798845586541 0.439972775966363 0.566265060240963 0.8
"292" 0.0869565217391304 0.284314247961268 0.49599423354597 0.602409638554217 0.6
"293" 0.0144927536231884 0.273986084143535 0.684159861353339 0.795180722891566 0.4
"294" 0.27536231884058 0.592982115635006 0.827284673355509 0.337349397590361 0.4
"295" 0 0.100074351761203 0.606858634388866 0.951807228915663 0.6
"296" 0.623188405797101 0.223921907335414 0.156435577387428 0.36144578313253 0.4
"297" 0.202898550724638 0.279183270048465 0.346800040052986 0.771084337349397 0.4
"298" 0.0144927536231884 0.257979620846362 0.476383283060318 0.710843373493976 0.4
"299" 0.318840579710145 0.379257621809668 0.388182342330121 0.373493975903614 0.6
"300" 0.768115942028986 0.38326537944551 0.131837289477746 0.385542168674699 0.8
"301" 0.347826086956522 0.41025570668013 0.731214626703342 0.44578313253012 0.4
"302" 0.463768115942029 0.336820901124196 0.757646575472753 0.518072289156626 0.4
"303" 0.231884057971015 0.452692427365601 0.0397842372309957 0.397590361445783 0.6
"304" 0.449275362318841 0.362815489114475 0.541997727868675 0.36144578313253 0.8
"305" 0.565217391304348 0.284314247961268 0.614924499594472 0.325301204819277 0.4
"306" 0.246376811594203 0.309032206295775 0.793816554422221 0.409638554216867 0.4
"307" 0.318840579710145 0.273986084143535 0.432031020732061 0.44578313253012 0.6
"308" 0.115942028985507 0.24131063581107 0.432031020732061 0.80722891566265 0.6
"309" 0.376811594202899 0.235597400739842 0.775300408181539 0.578313253012048 0.4
"310" 0.985507246376812 0.100074351761203 1 0.144578313253012 0.8
"311" 0.333333333333333 0.345673484272382 0.736226176021039 0.253012048192771 0.4
"312" 0.579710144927536 0.341271513471171 0.397568346886493 0.216867469879518 0.6
"313" 0.0579710144927536 0.152849433004175 0.131837289477746 0.63855421686747 0.4
"314" 0.507246376811594 0.289380683558541 0.661979264944476 0.590361445783132 0.4
"315" 0.652173913043478 0.44932189456518 0.626569482952156 0.409638554216867 0.6
"316" 0.579710144927536 0.345673484272382 0.55733412119329 0.397590361445783 0.8
"317" 0.594202898550725 0.223921907335414 0.357784109655498 0.457831325301205 0.8
"318" 0.565217391304348 0.402726958147534 0.432031020732061 0 0.4
"319" 0.347826086956522 0.309032206295775 0.199550011537792 0.578313253012048 0.6
"320" 0.289855072463768 0.229801958030977 0.236482433228932 0.626506024096386 0.4
"321" 0.956521739130435 0.924316491094138 0.469500563700011 0.337349397590361 0.4
"322" 0.753623188405797 0.428483990059444 0.469500563700011 0.433734939759036 0.4
"323" 0.797101449275362 0.186716121460938 0.218676292058745 0.44578313253012 0.4
"324" 0.710144927536232 0.332320560235989 0.218676292058745 0.36144578313253 0.4
"325" 0.420289855072464 0.131072436631665 0.541997727868675 0.614457831325301 0.8
"326" 0.855072463768116 0.951480241934968 0.520019631807867 0.16867469879518 0.4
"327" 0.594202898550725 0.345673484272382 0.55733412119329 0.506024096385542 0.6
"328" 0.36231884057971 0.257979620846362 0.541997727868675 0.819277108433735 0.6
"329" 0.565217391304348 0.402726958147534 0.432031020732061 0 0.4
"330" 0.130434782608696 0.0919371796700158 0.723509974545298 0.891566265060241 0.4
"331" 0.710144927536232 0.358597897496706 0.346800040052986 0.0361445783132528 0.4
"332" 0.333333333333333 0.26872095924558 0.710134614820984 0.385542168674699 0.6
"333" 0.0579710144927536 0.44932189456518 0.576460401714242 0.385542168674699 0.6
"334" 0.420289855072464 0.371120449718481 0.236482433228932 0.566265060240963 0.4
"335" 0.347826086956522 0.345673484272382 0.514219687042925 0.27710843373494 0.6
"336" 0.260869565217391 0.26872095924558 0.56707439715787 0.650602409638554 0.4
"337" 0.0289855072463768 0.309032206295775 0.156435577387428 0.710843373493976 0
"338" 0.463768115942029 0.186716121460938 0.56707439715787 0.493975903614457 0.8
"339" 0.536231884057971 0.318509733431553 0.634050780115425 0.325301204819277 0.4
"340" 0.565217391304348 0.229801958030977 0.346800040052986 0.27710843373494 0.4
"341" 0.0434782608695652 0.131072436631665 0.253138965904312 0.674698795180723 0.6
"342" 0.376811594202899 0.725106188162268 0.693111741870674 0.265060240963855 0.4
"343" 0.36231884057971 0.39505479628987 0.323321435809931 0.457831325301205 0.4
"344" 0.289855072463768 0.294384180438725 0.762174528109667 0.409638554216867 0.4
"345" 0 0.0836322190660097 0.50221349063768 0.987951807228915 0.8
"346" 0.0579710144927536 0.0919371796700158 0.199550011537792 1 0.4
"347" 0 0.289380683558541 0.397568346886493 0.626506024096386 0.4
"348" 0.144927536231884 0.263386095568262 0.368319722706677 0.240963855421686 0.6
"349" 0.144927536231884 0.332320560235989 0.489621399133243 0.481927710843373 0.4
"350" 0.710144927536232 0.313798845586541 0.531242559993235 0.493975903614457 0.6
"351" 0.710144927536232 0.263386095568262 0.297491228232569 0.301204819277108 0.4
"352" 0.333333333333333 0.341271513471171 0.658649068025107 0.313253012048193 0.4
"353" 0.304347826086957 0.229801958030977 0.104645143751186 0.325301204819277 0.6
"354" 0.347826086956522 0.279183270048465 0.397568346886493 0.626506024096386 0.6
